azip1a"state"a"year_idx"a"yhat"armseazip1_idx
17a00715aaa125875.99502570015a6488.145580543039a17.0
18a00715aaa129523.98578665836a6488.145580543039a18.0
19a00715aaa133697.59439069795a6488.145580543039a19.0
20a00715aaa141444.93301088054a6488.145580543039a20.0
21a00715aaa144568.6117480877a6488.145580543039a21.0
17a01001aaa220084.8460742327a22868.286527391414a17.0
18a01001aaa225379.4289997573a22868.286527391414a18.0
19a01001aaa230026.93344309233a22868.286527391414a19.0
20a01001aaa232253.57120396936a22868.286527391414a20.0
21a01001aaa238194.3194739126a22868.286527391414a21.0
17a01002aaa356197.84565166896a37476.13684708252a17.0
18a01002aaa366466.9750747633a37476.13684708252a18.0
19a01002aaa376331.6508718226a37476.13684708252a19.0
20a01002aaa381465.56702396856a37476.13684708252a20.0
21a01002aaa392137.63645938307a37476.13684708252a21.0
17a01005aaa211290.37155349588a32221.734299614116a17.0
18a01005aaa215462.5328373522a32221.734299614116a18.0
19a01005aaa219373.03235861307a32221.734299614116a19.0
20a01005aaa219988.13129324256a32221.734299614116a20.0
21a01005aaa224420.89533767884a32221.734299614116a21.0
17a01007aaa283469.10296185693a29996.005985707146a17.0
18a01007aaa290973.333709812a29996.005985707146a18.0
19a01007aaa297767.80268347805a29996.005985707146a19.0
20a01007aaa299760.95001263835a29996.005985707146a20.0
21a01007aaa307973.3134250741a29996.005985707146a21.0
17a01008aaa222982.81548514336a21794.48186740793a17.0
18a01008aaa226653.94394250092a21794.48186740793a18.0
19a01008aaa229583.47810700457a21794.48186740793a19.0
20a01008aaa230918.74585985372a21794.48186740793a20.0
21a01008aaa235330.76192288857a21794.48186740793a21.0
17a01010aaa252436.2390373904a29187.968505290733a17.0
18a01010aaa258880.18575241172a29187.968505290733a18.0
19a01010aaa265007.13872200565a29187.968505290733a19.0
20a01010aaa268171.4556168301a29187.968505290733a20.0
21a01010aaa274931.4059912822a29187.968505290733a21.0
17a01012aaa225514.65463618064a19453.796112541808a17.0
18a01012aaa232289.38655226267a19453.796112541808a18.0
19a01012aaa239128.09516764502a19453.796112541808a19.0
20a01012aaa237968.84549521544a19453.796112541808a20.0
21a01012aaa244677.17080286413a19453.796112541808a21.0
17a01013aaa174377.60212016484a19115.053948232446a17.0
18a01013aaa178578.59244420024a19115.053948232446a18.0
19a01013aaa182296.82565777237a19115.053948232446a19.0
20a01013aaa183632.2251378688a19115.053948232446a20.0
21a01013aaa188315.1188600671a19115.053948232446a21.0
17a01020aaa185474.62022879283a19277.809692278206a17.0
18a01020aaa189896.22780663404a19277.809692278206a18.0
19a01020aaa193799.45747966418a19277.809692278206a19.0
20a01020aaa195648.64232933806a19277.809692278206a20.0
21a01020aaa200587.8664961813a19277.809692278206a21.0
17a01026aaa247604.91690007673a30615.844683635452a17.0
18a01026aaa255389.15593743185a30615.844683635452a18.0
19a01026aaa263349.04283953074a30615.844683635452a19.0
20a01026aaa261213.35749380582a30615.844683635452a20.0
21a01026aaa268818.91804986895a30615.844683635452a21.0
17a01027aaa250956.44950157584a24327.614154441642a17.0
18a01027aaa257645.31220186636a24327.614154441642a18.0
19a01027aaa264002.2260172226a24327.614154441642a19.0
20a01027aaa267197.33237275097a24327.614154441642a20.0
21a01027aaa274217.103542414a24327.614154441642a21.0
17a01028aaa257002.83704638528a27397.394355322394a17.0
18a01028aaa263375.03624263a27397.394355322394a18.0
19a01028aaa269010.1480023219a27397.394355322394a19.0
20a01028aaa270324.3745187593a27397.394355322394a20.0
21a01028aaa277432.18209985143a27397.394355322394a21.0
17a01030aaa241921.70978569723a25711.38365909379a17.0
18a01030aaa248246.37452232587a25711.38365909379a18.0
19a01030aaa253975.9818103396a25711.38365909379a19.0
20a01030aaa255444.64717972282a25711.38365909379a20.0
21a01030aaa262362.9224659959a25711.38365909379a21.0
17a01031aaa210194.2298030139a32908.58390682572a17.0
18a01031aaa214473.39419016766a32908.58390682572a18.0
19a01031aaa218663.0928191535a32908.58390682572a19.0
20a01031aaa219206.7068726521a32908.58390682572a20.0
21a01031aaa223574.21654321748a32908.58390682572a21.0
17a01032aaa272500.93059381313a30495.74946166918a17.0
18a01032aaa279423.49780941004a30495.74946166918a18.0
19a01032aaa285882.73207813135a30495.74946166918a19.0
20a01032aaa287257.5835465503a30495.74946166918a20.0
21a01032aaa294641.7904234664a30495.74946166918a21.0
17a01033aaa251657.58461463105a26216.61979336696a17.0
18a01033aaa258282.31724320957a26216.61979336696a18.0
19a01033aaa264359.72030148975a26216.61979336696a19.0
20a01033aaa265684.1055430918a26216.61979336696a20.0
21a01033aaa272854.5987207487a26216.61979336696a21.0
17a01034aaa269009.1108287916a28990.42922820001a17.0
18a01034aaa277517.9408573701a28990.42922820001a18.0
19a01034aaa285396.3248032761a28990.42922820001a19.0
20a01034aaa289105.7622856103a28990.42922820001a20.0
21a01034aaa298243.61746214575a28990.42922820001a21.0
17a01035aaa337186.3579413787a30824.454180405264a17.0
18a01035aaa347110.4307419186a30824.454180405264a18.0
19a01035aaa356322.3190961443a30824.454180405264a19.0
